OMNIWeb Plus Browser Results
2012 351  0 115.8
2012 352  0 111.3
2012 353  0 112.5
2012 354  0 109.8
2012 355  0 110.4
2012 356  0 110.9
2012 357  0 111.6
2012 358  0 110.4
2012 359  0 109.4
2012 360  0 109.3
2012 361  0 106.2
2012 362  0 103.2
2012 363  0 102.3
2012 364  0 100.9
2012 365  0 103.2
2012 366  0 109.8
2013   1  0 113.9
2013   2  0 115.0
2013   3  0 124.6
2013   4  0 138.4
2013   5  0 140.3
2013   6  0 137.5
2013   7  0 144.8
2013   8  0 150.5
2013   9  0 163.8
2013  10  0 168.2
2013  11  0 166.7
2013  12  0 163.0
2013  13  0 151.4
2013  14  0 149.1
2013  15  0 135.2
2013  16  0 132.6
2013  17  0 118.8
2013  18  0 111.5
2013  19  0 103.3
2013  20  0 103.2
2013  21  0 104.9
2013  22  0 106.9
2013  23  0 101.6
2013  24  0 100.2
2013  25  0  97.5
2013  26  0  96.3
2013  27  0  94.7
2013  28  0  94.7
2013  29  0  92.6
2013  30  0  93.8
2013  31  0  99.7
2013  32  0 100.7
2013  33  0 108.6
2013  34  0 107.9
2013  35  0 103.7
2013  36  0 102.2
2013  37  0 100.7
2013  38  0 100.0
2013  39  0 101.4
2013  40  0 104.8
2013  41  0 103.2
2013  42  0 102.5
2013  43  0  99.2
2013  44  0  97.8
2013  45  0  97.0
2013  46  0  97.7
2013  47  0 100.8
2013  48  0 103.1
2013  49  0 102.3
2013  50  0 109.9
2013  51  0 111.0
2013  52  0 106.2
2013  53  0 104.7
2013  54  0  97.5
2013  55  0  93.0
2013  56  0  93.5
2013  57  0  96.8
2013  58  0 100.0
2013  59  0 103.6
2013  60  0 110.6
2013  61  0 109.1
2013  62  0 110.1
2013  63  0 112.4
2013  64  0 116.6
2013  65  0 112.6
2013  66  0 112.1
2013  67  0 113.3
2013  68  0 114.6
2013  69  0 117.7
2013  70  0 118.2
2013  71  0 121.5
2013  72  0 121.5
2013  73  0 121.5
2013  74  0 121.8
2013  75  0 124.8
2013  76  0 124.5
2013  77  0 116.6
2013  78  0 109.5
2013  79  0 106.7
2013  80  0 105.3
2013  81  0 100.2
2013  82  0  97.6
2013  83  0  95.4
2013  84  0  92.2
2013  85  0  92.0
2013  86  0  92.6
2013  87  0  98.3
2013  88  0 104.8
2013  89  0 108.2
2013  90  0 113.1
2013  91  0 119.0
2013  92  0 122.1
2013  93  0 127.0
2013  94  0 128.6
2013  95  0 134.5
2013  96  0 137.3
2013  97  0 138.2
2013  98  0 139.6
2013  99  0 147.0
2013 100  0 148.6
2013 101  0 137.8
2013 102  0 138.6
2013 103  0 125.8
2013 104  0 117.5
2013 105  0 114.1
2013 106  0 114.1
2013 107  0 107.1
2013 108  0 105.9
2013 109  0 100.3
2013 110  0 105.9
2013 111  0 110.5
2013 112  0 114.1
2013 113  0 118.8
2013 114  0 116.1
2013 115  0 120.7
2013 116  0 123.5
2013 117  0 128.8
2013 118  0 133.5
2013 119  0 144.5
2013 120  0 156.7
2013 121  0 161.7
2013 122  0 151.8
2013 123  0 150.4
2013 124  0 144.1
2013 125  0 139.5
2013 126  0 133.0
2013 127  0 131.1
2013 128  0 129.3
2013 129  0 130.9
2013 130  0 127.3
2013 131  0 139.4
2013 132  0 150.4
2013 133  0 153.5
2013 134  0 151.1
2013 135  0 148.8
2013 136  0 148.0
2013 137  0 139.6
2013 138  0 135.2
2013 139  0 138.5
2013 140  0 135.2
2013 141  0 128.4
2013 142  0 136.7
2013 143  0 137.9
2013 144  0 130.6
2013 145  0 124.5
2013 146  0 123.2
2013 147  0 113.1
2013 148  0 107.6
2013 149  0 109.8
2013 150  0 106.9
2013 151  0 104.7
2013 152  0 108.8
2013 153  0 114.1
2013 154  0 115.0
2013 155  0 113.1
2013 156  0 112.1
2013 157  0 112.3
2013 158  0 113.1
2013 159  0 106.3
2013 160  0  99.0
2013 161  0  96.2
2013 162  0  92.3
2013 163  0  96.2
2013 164  0 102.0
2013 165  0 112.6
2013 166  0 114.5
2013 167  0 119.7
2013 168  0 127.8
2013 169  0 128.8
2013 170  0 127.4
2013 171  0 130.5
2013 172  0 137.6
2013 173  0 134.2
2013 174  0 132.4
2013 175  0 124.6
2013 176  0 112.9
2013 177  0 110.1
2013 178  0 102.9
2013 179  0 104.3
2013 180  0 103.6
2013 181  0 106.3
2013 182  0 111.4
2013 183  0 118.1
2013 184  0 128.7
2013 185  0 142.3
2013 186  0 145.6
2013 187  0 138.7
2013 188  0 129.8
2013 189  0 123.3
2013 190  0 124.0
2013 191  0 121.9
2013 192  0 117.1
2013 193  0 121.6
2013 194  0 117.8
2013 195  0 116.7
2013 196  0 117.9
2013 197  0 117.6
2013 198  0 114.9
2013 199  0 118.6
2013 200  0 117.3
2013 201  0 116.1
2013 202  0 112.9
2013 203  0 113.4
2013 204  0 110.1
2013 205  0 111.0
2013 206  0 110.3
2013 207  0 112.9
2013 208  0 111.3
2013 209  0 112.7
2013 210  0 115.6
2013 211  0 116.5
2013 212  0 112.0
2013 213  0 115.4
2013 214  0 116.2
2013 215  0 110.5
2013 216  0 107.9
2013 217  0 107.3
2013 218  0 106.8
2013 219  0 108.5
2013 220  0 107.3
2013 221  0 106.5
2013 222  0 105.3
2013 223  0 113.4
2013 224  0 117.2
2013 225  0 125.1
2013 226  0 128.5
2013 227  0 125.8
2013 228  0 122.9
2013 229  0 153.4
2013 230  0 129.2
2013 231  0 131.4
2013 232  0 134.6
2013 233  0 133.4
2013 234  0 134.5
2013 235  0 126.8
2013 236  0 119.9
2013 237  0 115.0
2013 238  0 113.5
2013 239  0 111.9
2013 240  0 110.3
2013 241  0 111.0
2013 242  0 109.5
2013 243  0 109.5
2013 244  0 105.6
2013 245  0 107.5
2013 246  0 107.9
2013 247  0 111.1
2013 248  0 111.9
2013 249  0 102.9
2013 250  0 100.0
2013 251  0  97.1
2013 252  0  95.6
2013 253  0  96.2
2013 254  0  94.1
2013 255  0  94.1
2013 256  0  92.7
2013 257  0  93.6
2013 258  0  93.8
2013 259  0  95.5
2013 260  0  99.7
2013 261  0 105.1
2013 262  0 108.9
2013 263  0 110.0
2013 264  0 111.2
2013 265  0 111.9
2013 266  0 108.5
2013 267  0 110.9
2013 268  0 111.7
2013 269  0 110.5
2013 270  0 108.3
2013 271  0 106.0
2013 272  0 103.4
2013 273  0 105.2
2013 274  0 107.0
2013 275  0 108.3
2013 276  0 113.9
2013 277  0 109.2
2013 278  0 105.9
2013 279  0 106.5
2013 280  0 111.8
2013 281  0 111.7
2013 282  0 113.1
2013 283  0 120.3
2013 284  0 128.5
2013 285  0 127.3
2013 286  0 128.6
2013 287  0 124.3
2013 288  0 124.5
2013 289  0 127.2
2013 290  0 135.1
2013 291  0 138.8
2013 292  0 131.6
2013 293  0 132.2
2013 294  0 134.5
2013 295  0 144.8
2013 296  0 151.1
2013 297  0 158.8
2013 298  0 159.6
2013 299  0 169.7
2013 300  0 164.8
2013 301  0 157.8
2013 302  0 150.6
2013 303  0 139.9
2013 304  0 140.5
2013 305  0 144.2
2013 306  0 139.4
2013 307  0 141.1
2013 308  0 144.9
2013 309  0 145.9
2013 310  0 150.8
2013 311  0 145.3
2013 312  0 143.3
2013 313  0 145.2
2013 314  0 151.1
2013 315  0 160.4
2013 316  0 164.0
2013 317  0 167.4
2013 318  0 172.0
2013 319  0 174.0
2013 320  0 170.6
2013 321  0 172.9
2013 322  0 159.5
2013 323  0 149.3
2013 324  0 143.5
2013 325  0 137.8
2013 326  0 139.2
2013 327  0 132.2
2013 328  0 123.9
2013 329  0 116.0
2013 330  0 112.4
2013 331  0 125.6
2013 332  0 129.3
2013 333  0 125.0
2013 334  0 127.6
2013 335  0 126.9
2013 336  0 130.0
2013 337  0 131.9
2013 338  0 134.0
2013 339  0 145.3
2013 340  0 146.1
2013 341  0 152.3
2013 342  0 160.6
2013 343  0 163.1
2013 344  0 169.9
2013 345  0 165.6
2013 346  0 159.8
2013 347  0 158.1
2013 348  0 159.0
2013 349  0 151.3
2013 350  0 149.4
2013 351  0 153.9
2013 352  0 151.1
2013 353  0 148.5
2013 354  0 144.4
2013 355  0 139.5
2013 356  0 133.4
2013 357  0 131.6
2013 358  0 124.1
2013 359  0 118.7
2013 360  0 120.6
2013 361  0 126.3
2013 362  0 130.1
2013 363  0 132.5
2013 364  0 138.2
2013 365  0 140.5
2014   1  0 154.3
2014   2  0 155.2
2014   3  0 176.3
2014   4  0 253.3
2014   5  0 210.3
2014   6  0 197.2
2014   7  0 229.3
2014   8  0 188.2
2014   9  0 178.1
2014  10  0 169.4
2014  11  0 160.7
2014  12  0 150.2
2014  13  0 138.7
2014  14  0 132.6
2014  15  0 122.1
2014  16  0 117.1
2014  17  0 124.7
2014  18  0 125.5
2014  19  0 123.4
2014  20  0 133.0
2014  21  0 141.4
2014  22  0 138.9
2014  23  0 132.1
2014  24  0 131.3
2014  25  0 129.1
2014  26  0 133.7
2014  27  0 139.6
2014  28  0 152.5
2014  29  0 151.8
2014  30  0 155.8
2014  31  0 160.9
2014  32  0 171.6
2014  33  0 184.4
2014  34  0 183.0
2014  35  0 182.9
2014  36  0 188.1
2014  37  0 186.1
2014  38  0 173.2
2014  39  0 167.2
2014  40  0 164.6
2014  41  0 156.8
2014  42  0 167.8
2014  43  0 156.1
2014  44  0 162.5
2014  45  0 162.5
2014  46  0 158.1
2014  47  0 150.2
2014  48  0 148.9
2014  49  0 147.9
2014  50  0 154.2
2014  51  0 153.0
2014  52  0 153.4
2014  53  0 159.7
2014  54  0 168.2
2014  55  0 167.2
2014  56  0 170.4
2014  57  0 174.7
2014  58  0 172.4
2014  59  0 167.5
2014  60  0 161.6
2014  61  0 158.5
2014  62  0 158.3
2014  63  0 155.4
2014  64  0 146.7
2014  65  0 146.5
2014  66  0 146.0
2014  67  0 139.5
2014  68  0 143.8
2014  69  0 149.5
2014  70  0 162.5
2014  71  0 145.8
2014  72  0 145.9
2014  73  0 142.1
2014  74  0 137.5
2014  75  0 134.2
2014  76  0 135.1
2014  77  0 137.0
2014  78  0 147.9
2014  79  0 150.1
2014  80  0 151.4
2014  81  0 153.8
2014  82  0 156.0
2014  83  0 157.7
2014  84  0 152.0
2014  85  0 152.5
2014  86  0 144.2
2014  87  0 145.9
2014  88  0 142.3
2014  89  0 148.1
2014  90  0 152.1
2014  91  0 153.1
2014  92  0 154.6
2014  93  0 153.0
2014  94  0 157.0
2014  95  0 142.3
2014  96  0 141.2
2014  97  0 140.2
2014  98  0 132.4
2014  99  0 131.0
2014 100  0 137.3
2014 101  0 138.2
2014 102  0 136.5
2014 103  0 137.9
2014 104  0 151.2
2014 105  0 163.0
2014 106  0 185.2
2014 107  0 180.3
2014 108  0 173.7
2014 109  0 170.8
2014 110  0 164.1
2014 111  0 160.4
2014 112  0 146.3
2014 113  0 137.6
2014 114  0 131.6
2014 115  0 126.2
2014 116  0 122.3
2014 117  0 119.6
2014 118  0 122.5
2014 119  0 121.8
2014 120  0 125.5
2014 121  0 127.7
2014 122  0 137.6
2014 123  0 134.8
2014 124  0 133.7
2014 125  0 141.5
2014 126  0 141.3
2014 127  0 148.6
2014 128  0 150.8
2014 129  0 155.2
2014 130  0 155.1
2014 131  0 167.7
2014 132  0 166.3
2014 133  0 162.7
2014 134  0 166.7
2014 135  0 155.5
2014 136  0 141.8
2014 137  0 136.6
2014 138  0 130.4
2014 139  0 119.7
2014 140  0 120.1
2014 141  0 116.7
2014 142  0 114.1
2014 143  0 119.2
2014 144  0 127.7
2014 145  0 116.0
2014 146  0 111.1
2014 147  0 108.7
2014 148  0 102.1
2014 149  0 105.5
2014 150  0 104.4
2014 151  0 106.6
2014 152  0 106.2
2014 153  0 108.3
2014 154  0 110.1
2014 155  0 108.5
2014 156  0 113.8
2014 157  0 136.9
2014 158  0 140.8
2014 159  0 153.1
2014 160  0 166.1
2014 161  0 171.3
2014 162  0 173.6
2014 163  0 179.9
2014 164  0 157.5
2014 165  0 148.0
2014 166  0 134.3
2014 167  0 120.5
2014 168  0 118.0
2014 169  0 114.4
2014 170  0 114.7
2014 171  0 105.5
2014 172  0 104.5
2014 173  0  97.3
2014 174  0  95.6
2014 175  0  96.6
2014 176  0 100.2
2014 177  0 103.3
2014 178  0 107.6
2014 179  0 118.4
2014 180  0 129.9
2014 181  0 145.2
2014 182  0 156.9
2014 183  0 175.1
2014 184  0 184.1
2014 185  0 193.9
2014 186  0 199.4
2014 187  0 207.7
2014 188  0 204.5
2014 189  0 208.1
2014 190  0 205.0
2014 191  0 183.3
2014 192  0 171.8
2014 193  0 149.9
2014 194  0 131.0
2014 195  0 113.0
2014 196  0 103.9
2014 197  0  95.1
2014 198  0  91.5
2014 199  0  91.4
2014 200  0  88.9
2014 201  0  89.9
2014 202  0  93.0
2014 203  0  95.5
2014 204  0 102.2
2014 205  0 107.4
2014 206  0 109.9
2014 207  0 120.1
2014 208  0 125.2
2014 209  0 136.3
2014 210  0 146.8
2014 211  0 156.6
2014 212  0 161.1
2014 213  0 173.5
2014 214  0 160.2
2014 215  0 156.2
2014 216  0 143.3
2014 217  0 143.3
2014 218  0 140.5
2014 219  0 140.0
2014 220  0 126.4
2014 221  0 116.3
2014 222  0 111.3
2014 223  0 107.3
2014 224  0 106.8
2014 225  0 105.6
2014 226  0 105.4
2014 227  0 116.0
2014 228  0 114.8
2014 229  0 117.9
2014 230  0 113.3
2014 231  0 113.3
2014 232  0 121.1
2014 233  0 131.3
2014 234  0 129.3
2014 235  0 134.9
2014 236  0 144.0
2014 237  0 154.8
2014 238  0 130.8
2014 239  0 125.3
2014 240  0 121.0
2014 241  0 122.5
2014 242  0 125.5
2014 243  0 127.1
2014 244  0 128.9
2014 245  0 138.7
2014 246  0 140.1
2014 247  0 148.4
2014 248  0 146.3
2014 249  0 159.8
2014 250  0 162.6
2014 251  0 166.3
2014 252  0 161.6
2014 253  0 177.0
2014 254  0 153.4
2014 255  0 154.0
2014 256  0 146.9
2014 257  0 141.0
2014 258  0 134.4
2014 259  0 134.1
2014 260  0 134.2
2014 261  0 121.3
2014 262  0 122.8
2014 263  0 120.1
2014 264  0 124.9
2014 265  0 136.8
2014 266  0 139.1
2014 267  0 145.6
2014 268  0 167.8
2014 269  0 171.0
2014 270  0 182.2
2014 271  0 181.8
2014 272  0 175.6
2014 273  0 162.6
2014 274  0 155.4
2014 275  0 149.3
2014 276  0 136.9
2014 277  0 127.6
2014 278  0 128.4
2014 279  0 129.9
2014 280  0 125.2
2014 281  0 126.2
2014 282  0 118.6
2014 283  0 120.4
2014 284  0 111.6
2014 285  0 110.0
2014 286  0 112.6
2014 287  0 131.9
2014 288  0 125.0
2014 289  0 138.0
2014 290  0 144.8
2014 291  0 171.1
2014 292  0 171.7
2014 293  0 202.2
2014 294  0 197.1
2014 295  0 214.2
2014 296  0 224.8
2014 297  0 215.4
2014 298  0 216.8
2014 299  0 214.0
2014 300  0 185.4
2014 301  0 165.1
2014 302  0 148.4
2014 303  0 138.4
2014 304  0 119.5
2014 305  0 118.1
2014 306  0 122.4
2014 307  0 123.2
2014 308  0 127.3
2014 309  0 142.7
2014 310  0 133.1
2014 311  0 142.9
2014 312  0 129.6
2014 313  0 129.2
2014 314  0 133.4
2014 315  0 139.5
2014 316  0 149.8
2014 317  0 150.3
2014 318  0 157.6
2014 319  0 157.1
2014 320  0 167.7
2014 321  0 163.8
2014 322  0 163.6
2014 323  0 165.7
2014 324  0 164.1
2014 325  0 158.6
2014 326  0 162.6
2014 327  0 168.8
2014 328  0 140.7
2014 329  0 165.0
2014 330  0 166.5
2014 331  0 174.1
2014 332  0 176.6
2014 333  0 172.5
2014 334  0 172.4
2014 335  0 163.4
2014 336  0 163.0
2014 337  0 149.8
2014 338  0 153.0
2014 339  0 132.8
2014 340  0 125.0
2014 341  0 127.9
2014 342  0 128.7
2014 343  0 135.5
2014 344  0 145.3
2014 345  0 143.0
2014 346  0 149.4
2014 347  0 154.9
2014 348  0 161.2
2014 349  0 164.0
2014 350  0 178.8
2014 351  0 192.3
2014 352  0 206.4
2014 353  0 208.9
2014 354  0 196.7
2014 355  0 199.2
2014 356  0 173.4
2014 357  0 160.5
2014 358  0 146.5
2014 359  0 140.6
2014 360  0 132.5
2014 361  0 129.7
2014 362  0 128.2
2014 363  0 127.1
2014 364  0 126.0
2014 365  0 129.2
2015   1  0 132.9
2015   2  0 141.0
2015   3  0 143.8
2015   4  0 144.8
2015   5  0 137.2
2015   6  0 137.2
2015   7  0 142.4
2015   8  0 152.0
2015   9  0 146.2
2015  10  0 146.9
2015  11  0 148.6
2015  12  0 153.4
2015  13  0 999.9
2015  14  0 137.2
2015  15  0 127.1
2015  16  0 120.7
2015  17  0 118.0
2015  18  0 121.7
2015  19  0 125.9
2015  20  0 121.6
2015  21  0 120.0
2015  22  0 116.6
2015  23  0 117.3
2015  24  0 121.4
2015  25  0 122.7
2015  26  0 142.5
2015  27  0 153.3
2015  28  0 154.5
2015  29  0 166.7
2015  30  0 154.6
2015  31  0 149.0
2015  32  0 137.6
2015  33  0 139.8
2015  34  0 145.1
2015  35  0 150.1
2015  36  0 138.0
2015  37  0 139.3
2015  38  0 148.9
2015  39  0 148.7
2015  40  0 141.9
2015  41  0 137.3
2015  42  0 127.7
2015  43  0 124.4
2015  44  0 121.8
2015  45  0 117.4
2015  46  0 116.7
2015  47  0 115.3
2015  48  0 115.7
2015  49  0 118.2
2015  50  0 116.0
2015  51  0 117.0
2015  52  0 113.6
2015  53  0 115.0
2015  54  0 114.3
2015  55  0 112.1
2015  56  0 108.8
2015  57  0 109.1
2015  58  0 115.7
2015  59  0 121.1
2015  60  0 125.3
2015  61  0 128.1
2015  62  0 122.9
2015  63  0 122.1
2015  64  0 137.9
2015  65  0 125.4
2015  66  0 135.7
2015  67  0 122.3
2015  68  0 121.2
2015  69  0 119.2
2015  70  0 129.9
2015  71  0 125.1
2015  72  0 117.9
2015  73  0 114.3
2015  74  0 113.1
2015  75  0 116.0
2015  76  0 113.2
2015  77  0 113.7
2015  78  0 108.3
2015  79  0 111.8
2015  80  0 112.7
2015  81  0 121.5
2015  82  0 127.2
2015  83  0 132.2
2015  84  0 137.0
2015  85  0 135.5
2015  86  0 137.2
2015  87  0 145.1
2015  88  0 144.0
2015  89  0 133.3
2015  90  0 127.8
2015  91  0 123.9
2015  92  0 121.2
2015  93  0 119.8
2015  94  0 122.4
2015  95  0 122.3
2015  96  0 125.8
2015  97  0 111.4
2015  98  0 106.3
2015  99  0 111.6
2015 100  0 115.5
2015 101  0 123.5
2015 102  0 134.6
2015 103  0 142.1
2015 104  0 147.7
2015 105  0 155.7
2015 106  0 151.3
2015 107  0 150.8
2015 108  0 148.9
2015 109  0 153.0
2015 110  0 151.0
2015 111  0 155.3
2015 112  0 151.8
2015 113  0 142.0
2015 114  0 136.0
2015 115  0 127.4
2015 116  0 120.0
2015 117  0 108.9
2015 118  0 109.2
2015 119  0 105.5
2015 120  0 103.3
2015 121  0 101.4
2015 122  0 107.3
2015 123  0 112.9
2015 124  0 125.4
2015 125  0 130.0
2015 126  0 138.6
2015 127  0 149.2
2015 128  0 152.6
2015 129  0 157.5
2015 130  0 163.1
2015 131  0 166.2
2015 132  0 166.5
2015 133  0 160.3
2015 134  0 148.2
2015 135  0 139.5
2015 136  0 134.0
2015 137  0 122.3
2015 138  0 117.6
2015 139  0 112.9
2015 140  0 108.2
2015 141  0 104.3
2015 142  0 101.6
2015 143  0 100.2
2015 144  0 101.2
2015 145  0  99.0
2015 146  0  97.0
2015 147  0  97.8
2015 148  0  95.5
2015 149  0  94.8
2015 150  0  97.7
2015 151  0  97.0
2015 152  0 103.2
2015 153  0 103.9
2015 154  0 111.6
2015 155  0 121.4
2015 156  0 129.7
2015 157  0 136.6
2015 158  0 141.4
2015 159  0 138.2
2015 160  0 140.6
2015 161  0 139.5
2015 162  0 144.2
2015 163  0 141.0
2015 164  0 140.3
2015 165  0 135.8
2015 166  0 139.1
2015 167  0 140.5
2015 168  0 140.2
2015 169  0 155.7
2015 170  0 141.8
2015 171  0 139.8
2015 172  0 136.0
2015 173  0 255.0
2015 174  0 119.9
2015 175  0 113.1
2015 176  0 105.2
2015 177  0 104.6
2015 178  0 100.5
2015 179  0 100.5
2015 180  0 100.4
2015 181  0 104.2
2015 182  0 113.3
2015 183  0 117.6
2015 184  0 116.1
2015 185  0 120.7
2015 186  0 129.0
2015 187  0 137.9
2015 188  0 137.1
2015 189  0 133.2
2015 190  0 126.0
2015 191  0 133.3
2015 192  0 124.3
2015 193  0 119.9
2015 194  0 113.8
2015 195  0 108.7
2015 196  0 104.4
2015 197  0 102.9
2015 198  0 100.6
2015 199  0  99.1
2015 200  0 102.6
2015 201  0  96.3
2015 202  0  94.0
2015 203  0  91.9
2015 204  0  92.2
2015 205  0  95.2
2015 206  0  96.9
2015 207  0 100.1
2015 208  0 103.2
2015 209  0 104.2
2015 210  0 103.8
2015 211  0 105.1
2015 212  0 103.8
2015 213  0 106.0
2015 214  0 104.5
2015 215  0 108.7
2015 216  0 109.9
2015 217  0 115.5
2015 218  0 125.1
2015 219  0 125.5
2015 220  0 124.4
2015 221  0 117.6
2015 222  0 109.1
2015 223  0 105.6
2015 224  0 101.9
2015 225  0  97.3
2015 226  0  95.7
2015 227  0  91.7
2015 228  0  87.8
2015 229  0  89.2
2015 230  0  90.9
2015 231  0 100.6
2015 232  0 105.3
2015 233  0 121.4
2015 234  0 119.6
2015 235  0 136.1
2015 236  0 130.6
2015 237  0 123.9
2015 238  0 128.9
2015 239  0 112.5
2015 240  0 111.3
2015 241  0 102.1
2015 242  0  93.4
2015 243  0  92.7
2015 244  0  90.7
2015 245  0  89.8
2015 246  0  88.0
2015 247  0  91.5
2015 248  0  86.8
2015 249  0  86.9
2015 250  0  85.0
2015 251  0  84.7
2015 252  0  83.5
2015 253  0  84.6
2015 254  0  94.1
2015 255  0 100.4
2015 256  0 100.0
2015 257  0  97.7
2015 258  0 102.2
2015 259  0 110.6
2015 260  0 107.9
2015 261  0 103.8
2015 262  0 106.7
2015 263  0 111.3
2015 264  0 104.2
2015 265  0 107.8
2015 266  0 111.4
2015 267  0 107.4
2015 268  0 120.5
2015 269  0 120.8
2015 270  0 128.1
2015 271  0 124.5
2015 272  0 129.6
2015 273  0 131.5
2015 274  0 120.0
2015 275  0 107.6
2015 276  0  97.0
2015 277  0  88.3
2015 278  0  82.6
2015 279  0  81.3
2015 280  0  80.4
2015 281  0  79.5
2015 282  0  81.0
2015 283  0  81.2
2015 284  0  84.3
2015 285  0  88.7
2015 286  0  95.2
2015 287  0 100.2
2015 288  0 106.1
2015 289  0 108.4
2015 290  0 115.8
2015 291  0 118.6
2015 292  0 122.7
2015 293  0 121.7
2015 294  0 127.8
2015 295  0 119.3
2015 296  0 113.7
2015 297  0 105.2
2015 298  0 105.2
2015 299  0 104.9
2015 300  0 108.7
2015 301  0 110.7
2015 302  0 111.4
2015 303  0 119.5
2015 304  0 116.7
2015 305  0 122.4
2015 306  0 120.1
2015 307  0 122.2
2015 308  0 112.0
2015 309  0 108.1
2015 310  0 113.2
2015 311  0 112.9
2015 312  0 105.7
2015 313  0 105.6
2015 314  0 103.3
2015 315  0 102.9
2015 316  0 101.4
2015 317  0 100.8
2015 318  0 104.1
2015 319  0 103.5
2015 320  0 103.2
2015 321  0 104.6
2015 322  0 105.1
2015 323  0 105.6
2015 324  0 108.4
2015 325  0 119.2
2015 326  0 119.9
2015 327  0 116.7
2015 328  0 110.3
2015 329  0 106.2
2015 330  0 101.2
2015 331  0  96.3
2015 332  0  94.0
2015 333  0  92.9
2015 334  0  93.1
2015 335  0  91.9
2015 336  0  92.6
2015 337  0  91.8
2015 338  0  94.8
2015 339  0  97.6
2015 340  0  99.3
2015 341  0  97.8
2015 342  0 107.9
2015 343  0 105.5
2015 344  0 105.2
2015 345  0 110.3
2015 346  0 113.1
2015 347  0 118.7
2015 348  0 120.2
2015 349  0 115.2
2015 350  0 122.2
2015 351  0 114.0
2015 352  0 113.3
2015 353  0 115.2
2015 354  0 112.8
2015 355  0 117.8
2015 356  0 125.8
2015 357  0 129.5
2015 358  0 128.4
2015 359  0 122.3
2015 360  0 113.5
2015 361  0 106.7
2015 362  0 108.4
2015 363  0 101.9
2015 364  0  98.1
2015 365  0  93.0
2016   1  0  95.1
2016   2  0  96.6
2016   3  0  98.5
2016   4  0  92.2
2016   5  0  92.1
2016   6  0  96.9
2016   7  0  99.9
2016   8  0 104.9
2016   9  0 103.5
2016  10  0 105.4
2016  11  0 104.5
2016  12  0 102.0
2016  13  0 100.7
2016  14  0  99.9
2016  15  0 100.1
2016  16  0  96.7
2016  17  0  97.4
2016  18  0  96.7
2016  19  0  94.4
2016  20  0  97.2
2016  21  0 100.7
2016  22  0  97.3
2016  23  0  95.8
2016  24  0 100.6
2016  25  0 104.3
2016  26  0 111.3
2016  27  0 109.3
2016  28  0 106.6
2016  29  0 103.7
2016  30  0 102.0
2016  31  0  98.3
2016  32  0  97.3
2016  33  0  99.1
2016  34  0 108.9
2016  35  0 119.8
2016  36  0 116.3
2016  37  0 113.9
2016  38  0 113.9
2016  39  0 112.1
2016  40  0 114.1
2016  41  0 109.2
2016  42  0 109.8
2016  43  0 109.3
2016  44  0 107.5
2016  45  0 105.4
2016  46  0 104.7
2016  47  0 101.5
2016  48  0  97.5
2016  49  0  92.7
2016  50  0  91.9
2016  51  0  97.8
2016  52  0  93.5
2016  53  0  91.7
2016  54  0  89.1
2016  55  0  86.1
2016  56  0  89.9
2016  57  0  87.2
2016  58  0  88.6
2016  59  0  91.5
2016  60  0  89.3
2016  61  0  95.1
2016  62  0  96.5
2016  63  0  97.1
2016  64  0  98.9
2016  65  0  94.7
2016  66  0  94.1
2016  67  0  92.8
2016  68  0  94.2
2016  69  0  96.0
2016  70  0  93.7
2016  71  0  93.0
2016  72  0  93.9
2016  73  0  91.5
2016  74  0  92.4
2016  75  0  93.1
2016  76  0  90.1
2016  77  0  90.7
2016  78  0  89.5
2016  79  0  88.6
2016  80  0  86.9
2016  81  0  88.2
2016  82  0  86.7
2016  83  0  86.2
2016  84  0  86.0
2016  85  0  85.1
2016  86  0  85.1
2016  87  0  87.9
2016  88  0  87.4
2016  89  0  87.5
2016  90  0  83.6
2016  91  0  81.6
2016  92  0  82.0
2016  93  0  81.5
2016  94  0  82.3
2016  95  0  83.5
2016  96  0  83.5
2016  97  0  87.2
2016  98  0  92.5
2016  99  0  98.6
2016 100  0 105.9
2016 101  0 111.1
2016 102  0 117.2
2016 103  0 111.9
2016 104  0 108.8
2016 105  0 111.8
2016 106  0 113.2
2016 107  0 114.0
2016 108  0 102.9
2016 109  0  95.4
2016 110  0  89.9
2016 111  0  84.0
2016 112  0  77.5
2016 113  0  77.5
2016 114  0  79.6
2016 115  0  82.8
2016 116  0  82.9
2016 117  0  86.3
2016 118  0  93.8
2016 119  0  96.3
2016 120  0  93.8
2016 121  0  95.4
2016 122  0  93.6
2016 123  0  91.3
2016 124  0  91.5
2016 125  0  91.6
2016 126  0  88.7
2016 127  0  91.2
2016 128  0  89.7
2016 129  0  85.6
2016 130  0  90.2
2016 131  0  90.5
2016 132  0  95.8
2016 133  0  93.9
2016 134  0  95.4
2016 135  0 103.4
2016 136  0 110.8
2016 137  0 104.3
2016 138  0 105.6
2016 139  0 104.7
2016 140  0 101.2
2016 141  0 102.0
2016 142  0 100.2
2016 143  0  99.8
2016 144  0  99.8
2016 145  0  96.7
2016 146  0  96.1
2016 147  0  94.2
2016 148  0  92.8
2016 149  0  90.1
2016 150  0  85.3
2016 151  0  88.7
2016 152  0  89.0
2016 153  0  88.4
2016 154  0  87.7
2016 155  0  85.7
2016 156  0  82.4
2016 157  0  81.5
2016 158  0  80.8
2016 159  0  80.8
2016 160  0  82.6
